Price,Close,High,Low,Open,Volume,pct_change,MA5,MA10,MA20,Volatility,RSI,lag_close_1,lag_pct_1,target
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,,,,,
Date,,,,,,,,,,,,,,
2025-01-28,1229.4896240234375,1239.7984277662488,1213.6528493538253,1233.0752790316255,10568025,0.4107958579064652,1245.186865234375,1260.0624145507813,1248.2520935058594,1.5477320615261256,41.42780604506265,1224.4595947265625,-1.3600350710330056,1
2025-01-29,1230.585205078125,1237.8063647194172,1223.1648896668228,1231.0832160878692,5928156,0.08910860517084007,1236.8999755859375,1258.399072265625,1248.9617614746094,1.4996424951646634,44.395944563137135,1229.4896240234375,0.4107958579064652,1
2025-01-30,1248.0654296875,1251.9996679975989,1227.497550840604,1230.635044492625,9269259,1.4204806410186954,1234.788427734375,1257.0644165039062,1249.5220275878905,1.528440923881609,53.15955513819277,1230.585205078125,0.08910860517084007,1
2025-01-31,1260.0673828125,1261.9598488917904,1244.0314532484974,1250.8541794958078,6584612,0.9616445451906319,1238.533447265625,1253.3542358398438,1250.216748046875,1.211272720221704,56.77125340411392,1248.0654296875,1.4204806410186954,0
2025-02-01,1259.5693359375,1265.495739501575,1236.0632421918099,1260.0673469134033,7118453,-0.03952541600500403,1245.5553955078126,1249.2854858398437,1252.5374755859375,1.2011414022061933,56.95451014424707,1260.0673828125,0.9616445451906319,0
2025-02-03,1240.94384765625,1251.003645649064,1232.6270881824535,1246.0235355947286,9252345,-1.4787187771117871,1247.846240234375,1246.516552734375,1252.7889770507813,1.0412610087071597,48.351689227538905,1259.5693359375,-0.03952541600500403,1
2025-02-04,1280.08740234375,1283.6731787459128,1241.6409781641657,1243.0852829885687,16691069,3.1543373023227295,1257.7466796875,1247.3233276367187,1253.7700561523438,1.4924865400992875,54.33727117832002,1240.94384765625,-1.4787187771117871,0
2025-02-05,1273.115234375,1285.366353249074,1271.6212014188793,1277.5476050956522,10112028,-0.5446634312613718,1262.756640625,1248.7725341796875,1254.937890625,1.4581132726797386,43.55138731077961,1280.08740234375,3.1543373023227295,1
2025-02-06,1276.4520263671875,1282.8763195509282,1265.2965071593937,1268.6331564996678,9956001,0.2620966195432839,1266.0335693359375,1252.2835083007812,1256.9125061035156,1.359959991870555,43.62669448567837,1273.115234375,-0.5446634312613718,0
2025-02-07,1261.6610107421875,1278.5933846345008,1256.979756005846,1271.073491533156,8764283,-1.1587600097353934,1266.451904296875,1256.0036499023438,1258.2496643066406,1.3341099691464606,47.9484136448668,1276.4520263671875,0.2620966195432839,0
2025-02-10,1248.6629638671875,1261.461821832557,1240.5952102474196,1259.469777897567,6970972,-1.0302329044276082,1267.9957275390625,1257.9209838867187,1258.99169921875,1.3980289771003298,43.49515276045838,1261.6610107421875,-1.1587600097353934,0
2025-02-11,1229.937744140625,1259.5196705337273,1225.2066396338644,1259.5196705337273,8859714,-1.4996216167547205,1257.9657958984376,1257.8562377929688,1258.1276550292969,1.494383634171771,42.24138215660858,1248.6629638671875,-1.0302329044276082,0
2025-02-12,1211.7105712890625,1222.0193743195214,1188.6027887286011,1214.5989377224967,21131654,-1.4819589803139244,1245.68486328125,1254.220751953125,1255.6425842285157,1.4705240180925185,42.02625384409702,1229.937744140625,-1.4996216167547205,0
2025-02-13,1211.2623291015625,1223.1150152108587,1207.1786632211406,1212.2086229517822,8511216,-0.03699251274362769,1232.646923828125,1249.3402465820313,1251.3472412109375,1.4090401154848724,46.10409453495043,1211.7105712890625,-1.4819589803139244,1
2025-02-14,1212.40771484375,1219.1308629852126,1200.6546072366423,1214.1507532507958,10298145,0.09456132785348181,1222.7962646484375,1244.6240844726562,1246.95478515625,1.4133287425893597,44.83895595215702,1211.2623291015625,-0.03699251274362769,1
2025-02-17,1220.02734375,1222.6169765728448,1199.7084711054922,1206.2821918357026,8166683,0.6284708364159508,1217.069140625,1242.5324340820312,1244.5244934082032,1.3868250723998203,46.931085137638114,1212.40771484375,0.09456132785348181,1
2025-02-18,1220.525390625,1225.0074896525716,1211.2623373341316,1219.9775298877432,6673250,0.04082259939102162,1215.186669921875,1236.5762329101562,1241.9497802734375,0.7737144770363621,41.117879201141406,1220.02734375,0.6284708364159508,1
2025-02-19,1222.567138671875,1227.8461038341088,1212.706618273488,1214.6488125132394,6217338,0.16728435660231522,1217.3579833984375,1231.5214233398438,1240.1469787597657,0.7987016066904667,37.07517052081002,1220.525390625,0.04082259939102162,1
2025-02-20,1228.0950927734375,1234.4198079853766,1217.1388510698625,1219.0810452834291,7795582,0.4521595523635513,1220.7245361328125,1226.6857299804688,1239.484619140625,0.8182674526887381,39.51560762933029,1222.567138671875,0.16728435660231522,0
2025-02-21,1223.264404296875,1235.0672403005465,1217.2882724889691,1223.8121434284387,6904025,-0.3933480806973422,1222.8958740234375,1222.8460693359375,1239.4248596191405,0.7720747659242618,43.51478037212434,1228.0950927734375,0.4521595523635513,0
2025-02-24,1209.718505859375,1218.3838481751116,1205.68456833515,1211.7105497558396,7172498,-1.107356544498339,1220.8341064453125,1218.9516235351562,1238.4363037109374,0.780454060030404,18.218696246636966,1223.264404296875,-0.3933480806973422,0
2025-02-25,1199.21044921875,1216.1428226711741,1196.7203942992758,1206.1826029932777,11552182,-0.8686365125215811,1216.5711181640625,1215.8788940429688,1236.8675659179687,0.6947084321052042,17.654821206856397,1209.718505859375,-1.107356544498339,1
2025-02-27,1202.298095703125,1210.166693583284,1195.8738026303336,1207.975493883109,11509215,0.25747328055609753,1212.5173095703126,1214.937646484375,1234.57919921875,0.5560335045272732,17.474848609779997,1199.21044921875,-0.8686365125215811,0
2025-02-28,1195.325927734375,1212.5073065135477,1188.5530513693543,1197.218393771922,23007298,-0.579903436066953,1205.9634765625,1213.3440063476562,1231.3421264648437,0.5778193954594999,18.761705371277998,1202.298095703125,0.25747328055609753,0
2025-03-03,1166.5906982421875,1201.6506219268736,1151.4013636439433,1199.2104168056296,17944938,-2.403966050217987,1194.6287353515625,1208.7623046875,1226.6931945800782,0.91268062873996,16.339845721289024,1195.325927734375,-0.579903436066953,0
2025-03-04,1157.2779541015625,1169.3297956512124,1154.9373267832577,1157.576687742468,11377373,-0.7982871931567215,1184.140625,1202.4873657226562,1222.5098999023437,0.846513293876983,17.70693518372839,1166.5906982421875,-2.403966050217987,1
2025-03-05,1170.9234619140625,1178.2940491759787,1152.3974766666165,1156.3815647449799,8664095,1.1791037549914618,1178.4832275390625,1197.5271728515625,1217.0517028808595,0.9944183793774757,31.10289659665729,1157.2779541015625,-0.7982871931567215,1
2025-03-06,1204.7882080078125,1209.1208794668382,1180.4355183146993,1192.2383549047067,14468014,2.892140024113332,1178.98125,1195.7492797851562,1213.6353515625,1.4424413685349544,47.709661259954046,1170.9234619140625,1.1791037549914618,1
2025-03-07,1244.828369140625,1249.8084792402678,1207.178688153437,1211.1627762331514,16474965,3.3234190762060356,1188.88173828125,1197.422607421875,1212.0541687011719,1.8113551931782537,58.99423344978414,1204.7882080078125,2.892140024113332,0
2025-03-10,1233.4736328125,1252.9956391209716,1230.4855669004469,1240.0473535020744,11931051,-0.912152760140239,1202.2583251953124,1198.4435302734375,1210.6447998046874,1.835912140077813,53.65457146573026,1244.828369140625,3.3234190762060356,1
2025-03-11,1242.3382568359375,1244.5294565449083,1224.858022557904,1235.0672477916657,10089838,0.7186715457569104,1219.2703857421875,1201.7055053710938,1210.328564453125,1.7929925862495277,55.67063112511369,1233.4736328125,-0.912152760140239,1
2025-03-12,1252.0494384765625,1257.9757204337955,1239.0513034201438,1252.995610693361,11977555,0.7816857918678366,1235.4955810546876,1206.989404296875,1211.434149169922,1.750897334277612,57.37052546644279,1242.3382568359375,0.7186715457569104,0
2025-03-13,1242.9359130859375,1259.1212710412995,1238.901975238559,1255.0376050433522,9505270,-0.7278886208929469,1243.1251220703125,1211.0531860351562,1212.9954162597655,1.7899656657942116,53.64483650160932,1252.0494384765625,0.7816857918678366,0
2025-03-17,1233.9217529296875,1252.3980085038181,1228.1946267891797,1237.208673957254,16640917,-0.7252312899922453,1240.943798828125,1214.9127685546875,1214.1283874511719,1.7988976170706725,52.56469385536895,1242.9359130859375,-0.7278886208929469,0
2025-03-18,1233.9217529296875,1233.9217529296875,1233.9217529296875,1233.9217529296875,0,0.0,1241.0334228515626,1221.6458740234375,1215.2040893554688,1.5336050131447148,56.23074036806284,1233.9217529296875,-0.7252312899922453,1
2025-03-19,1242.1888427734375,1248.2645525643281,1233.8720835165427,1236.113132982547,16162399,0.6699849341436304,1241.0035400390625,1230.136962890625,1216.3121643066406,1.456039735509258,61.19325071261483,1233.9217529296875,0.0,1
2025-03-20,1264.101318359375,1267.9359786597456,1245.0773228865291,1246.8700894970418,15971477,1.7640212849612702,1243.413916015625,1239.4547485351563,1218.4909606933593,1.4879324967732162,64.6586277941008,1242.1888427734375,0.6699849341436304,1
2025-03-21,1271.2725830078125,1275.9041093610767,1265.0474458622177,1269.927977701306,21780769,0.5673014136038379,1249.08125,1246.1031860351563,1220.9262329101562,1.2893567959022147,67.99620264808024,1264.101318359375,1.7640212849612702,1
2025-03-24,1296.920166015625,1300.8046759652354,1279.141198398433,1285.86434660882,20299319,2.017473148609139,1261.6809326171874,1251.3123657226563,1224.3674865722655,1.013385211566822,81.34128348908195,1271.2725830078125,0.5673014136038379,0
2025-03-25,1280.33642578125,1302.497915186312,1277.4977874103538,1302.497915186312,13713899,-1.2787017018420888,1270.9638671875,1255.9986450195313,1227.2210876464844,1.0716905052702848,78.59287525888578,1296.920166015625,2.017473148609139,0
2025-03-26,1267.98583984375,1288.6532960847499,1263.7028966635362,1285.8643858858131,12074747,-0.9646359885421396,1276.1232666015626,1258.5634033203125,1230.134454345703,1.1422399975449333,72.68916555142432,1280.33642578125,-1.2787017018420888,1
2025-03-27,1273.115234375,1279.8882324099652,1266.242780044616,1273.0655062272906,15028056,0.4045309001149411,1277.9260498046874,1260.6699829101562,1233.8296936035156,1.1274112605549804,68.45075436682302,1267.98583984375,-0.9646359885421396,0
2025-03-28,1270.027587890625,1290.5954658598978,1263.9518781988888,1274.9081198538831,18147129,-0.24252686646160093,1277.67705078125,1263.379150390625,1237.2161682128906,1.0942940597024335,58.50130135406714,1273.115234375,0.4045309001149411,0
2025-04-01,1247.6170654296875,1272.8164693011493,1244.330265958221,1259.5693287834792,12099648,-1.7645697364857216,1267.8164306640624,1264.748681640625,1239.8307250976563,1.2345438692519877,54.440253577672536,1270.027587890625,-0.24252686646160093,0
2025-04-02,1246.1729736328125,1250.5554948342144,1238.9518139936486,1242.5873186806543,10142590,-0.1157479996779065,1260.983740234375,1265.9738037109375,1243.8098388671874,1.236307071158274,51.26272208376879,1247.6170654296875,-1.7645697364857216,0
2025-04-03,1243.732666015625,1246.8204315907722,1228.145018441354,1228.145018441354,7434366,-0.19582414871938125,1256.13310546875,1266.1281860351562,1248.1325744628907,1.22264084675848,47.123664970358945,1246.1729736328125,-0.1157479996779065,0
2025-04-04,1199.9075927734375,1240.4954871764826,1188.4036122186155,1236.1628160172713,17908652,-3.5236730882516665,1241.4915771484375,1259.7088134765625,1249.5817810058593,1.4968305100638128,37.999950976854265,1243.732666015625,-0.19582414871938125,0
2025-04-07,1161.062744140625,1166.590714623955,1110.415052053189,1127.6960086529814,22156106,-3.237320012537581,1219.6986083984375,1248.6878295898437,1247.3955078125,1.6665818291111274,32.57916940785154,1199.9075927734375,-3.5236730882516665,1
2025-04-08,1177.4971923828125,1191.8399338970503,1158.6724733291408,1167.3378163352843,19555040,1.4154659879601628,1205.6746337890625,1236.7455322265625,1244.0289489746094,1.557165056863229,37.49173295635975,1161.062744140625,-3.237320012537581,1
2025-04-09,1180.6346435546875,1185.0670143686195,1163.3536863154889,1164.8477193030515,10223104,0.26645084100167526,1192.5669677734375,1226.7753540039062,1241.3869995117188,1.5971068718984225,36.03702989905166,1177.4971923828125,1.4154659879601628,1
2025-04-11,1214.1009521484375,1217.786306450343,1190.3957018139643,1190.3957018139643,11224242,2.834603302253491,1186.640625,1221.386865234375,1239.9751342773438,1.9625533248840148,39.22281714969808,1180.6346435546875,0.26645084100167526,1
2025-04-15,1235.1668701171875,1246.0235343416643,1232.1788040875913,1246.0235343416643,13378535,1.7351043116696552,1193.69248046875,1217.5920288085938,1239.131005859375,2.0666964120823326,42.657498200233356,1214.1009521484375,2.834603302253491,0
2025-04-16,1234.3701171875,1235.9637280756608,1224.1110419207541,1229.1907298200806,8248464,-0.06450569141414064,1208.353955078125,1214.0262817382813,1238.7027160644532,2.0678482964815017,35.84949949518716,1235.1668701171875,1.7351043116696552,1
2025-04-17,1269.4300537109375,1275.1073305428426,1222.7165970526498,1235.266450081142,15398401,2.8403098904663304,1226.74052734375,1216.2075805664062,1240.4781311035156,2.204987594574175,47.723031771282244,1234.3701171875,-0.06450569141414064,1
2025-04-21,1290.346435546875,1295.7249783909904,1261.9598099867933,1264.947875835223,10429964,1.6476986482864886,1248.6828857421874,1220.6249267578125,1243.299365234375,2.2474383441972616,54.507110870528024,1269.4300537109375,2.8403098904663304,0
2025-04-22,1286.0635986328125,1298.713151385602,1281.1831879455033,1294.8286411452223,13051707,-0.3319137245686554,1263.0754150390626,1224.8580200195313,1245.4931030273438,2.2516656607953944,52.61887303009878,1290.346435546875,1.6476986482864886,1
2025-04-23,1294.82861328125,1300.8047453425481,1280.286716249035,1291.840547250601,10480888,0.6815381959146771,1275.007763671875,1234.3501220703124,1247.0294677734375,1.7918651838230535,54.90352246540721,1286.0635986328125,-0.3319137245686554,1
2025-04-24,1296.4222412109375,1299.3107293954529,1285.1672652984741,1287.2588872304611,10468940,0.12307636032609093,1287.4181884765626,1247.8860717773437,1248.2869506835937,1.158012502375424,60.515048323586555,1294.82861328125,0.6815381959146771,0
2025-04-25,1295.22705078125,1319.928323767296,1282.9759313802824,1298.3146947064158,14431012,-0.092191447484824,1292.577587890625,1259.6590576171875,1248.202294921875,1.2114275324765473,60.58002119948207,1296.4222412109375,0.12307636032609093,1
2025-04-28,1363.35498046875,1369.1318351951852,1314.9482133535364,1334.669497851195,31104496,5.259921775599641,1307.179296875,1277.9310913085938,1252.35322265625,1.7852087773889267,70.10379876055302,1295.22705078125,-0.092191447484824,1
2025-04-29,1394.1319580078125,1405.2874774645995,1364.5501529607263,1365.5461749701867,32538970,2.2574441711784132,1328.79296875,1295.9341918945313,1258.6605285644532,1.7448237231841113,84.13869990722328,1363.35498046875,5.259921775599641,1
2025-04-30,1399.410888671875,1406.7814756764847,1363.5540972183608,1396.4228227174156,25480745,0.37865358682445116,1349.709423828125,1312.35859375,1264.9753112792969,1.7689252640101814,97.49906828702014,1394.1319580078125,2.2574441711784132,1
2025-05-02,1414.152099609375,1421.024554216323,1403.4945911426703,1408.3751233126775,13007841,1.05338689707426,1373.2553955078124,1330.3367919921875,1272.1815368652344,1.7095454112093893,97.48207553038648,1399.410888671875,0.37865358682445116,1
2025-05-05,1425.6063232421875,1433.773654928142,1421.2238021682567,1425.3074680112338,12685649,0.8099711223408246,1399.33125,1345.9544189453125,1281.0809997558595,1.6360653516127024,97.56339311362173,1414.152099609375,1.05338689707426,0
2025-05-06,1415.2476806640625,1426.3035005201455,1404.9886054552057,1425.3074785225756,14084117,-0.7266131195719505,1409.7097900390625,1358.4445434570312,1289.534735107422,1.7300349803673636,92.90424076037486,1425.6063232421875,0.8099711223408246,0
2025-05-07,1400.4068603515625,1418.733688530858,1397.1199392858432,1415.2476117092147,13440169,-1.0486376706539735,1410.9647705078125,1369.8788696289062,1297.3684448242188,1.801993894833405,86.20690946440416,1415.2476806640625,-0.7266131195719505,1
2025-05-08,1401.4029541015625,1415.1481063364454,1392.438756100913,1398.51446598441,16106175,0.07112888248419491,1411.36318359375,1380.5363037109375,1307.443212890625,1.8193293646241493,86.56780795669373,1400.4068603515625,-1.0486376706539735,0
2025-05-09,1371.721435546875,1389.251519832932,1369.032224808638,1379.9884666950659,13668904,-2.1179860130747574,1402.87705078125,1388.0662231445312,1317.9761474609375,2.0380389268984547,72.93432072923811,1401.4029541015625,0.07112888248419491,1
2025-05-12,1430.7855224609375,1433.275577320772,1394.430721507353,1394.430721507353,10674081,4.305836840007893,1403.912890625,1401.6220703125,1330.6405639648438,2.3294855539893136,76.88785495365755,1371.721435546875,-2.1179860130747574,0
2025-05-13,1410.0682373046875,1441.9409399606418,1406.7814377941193,1427.7974767909468,11407896,-1.4479658083635383,1402.877001953125,1406.2933959960938,1342.1122436523438,1.9006051718768908,72.33580911421573,1430.7855224609375,4.305836840007893,1
2025-05-14,1418.7337646484375,1424.2118856620737,1409.8691445094285,1414.3512435205853,5570160,0.6145466662176524,1406.5423828125,1408.7535766601563,1352.3438842773437,1.7852482812164225,72.32589086382063,1410.0682373046875,-1.4479658083635383,1
2025-05-15,1448.4151611328125,1455.5865925696291,1407.0802476372012,1419.3313670179805,20177211,2.0921047503038803,1415.94482421875,1413.65400390625,1363.006298828125,1.8848947814302968,74.86959265931907,1418.7337646484375,0.6145466662176524,1
2025-05-16,1450.6064453125,1455.1881221330052,1441.542669553187,1447.4191020051853,9036695,0.15128840393894283,1431.721826171875,1417.2994384765625,1373.818115234375,1.8695778931465443,75.3410950558836,1448.4151611328125,2.0921047503038803,0
2025-05-19,1435.0684814453125,1448.81351147394,1432.4787270944578,1446.3234565863577,6195791,-1.0711357251580567,1432.57841796875,1418.245654296875,1382.1000366210938,1.9035783749889725,64.11761115380604,1450.6064453125,0.15128840393894283,0
2025-05-20,1418.932861328125,1439.2517336495314,1416.1440727881434,1432.4787356808251,11270560,-1.1243797996968508,1434.3513427734374,1418.6141723632813,1388.5293579101562,1.9263775765852404,55.181003217710305,1435.0684814453125,-1.0711357251580567,1
